-1.4165	0.1613500000000001	-0.46909
-1.3806	0.09527300000000008	-0.34714
-1.3799	0.1751300000000001	-0.46475
-1.3772	0.1173200000000001	-0.37984
-1.3733	0.2071500000000001	-0.52047
-1.3639	0.1899600000000001	-0.48036
-1.3624	0.1764900000000001	-0.54719
-1.3619	0.08583200000000009	-0.4559
-1.3555	0.2338200000000001	-0.56793
-1.3337	0.1760700000000001	-0.45593
-1.3279	0.1053300000000001	-0.48646
-1.3269	-0.6862399999999999	-1.0008
-1.3266	0.01049800000000008	-0.26222
-1.3253	-0.7261799999999999	-0.96101
-1.3185	0.08709000000000008	-0.35914
-1.3183	-0.6193499999999998	-0.97917
-1.2931	-0.7083099999999999	-0.97895
-1.2856	-0.5614099999999999	-1.022
-1.2831	-0.01338099999999992	-0.24153
-1.2805	-0.0003333799999999216	-0.40842
-1.2768	-0.04293299999999992	-0.3724
-1.2762	-0.5739899999999999	-0.98334
-1.275	-0.1137299999999999	-0.28648
-1.2729	0.04105200000000007	-0.31771
-1.2659	-0.1357399999999999	-0.25513
-1.2528	-0.1138899999999999	-0.1894
-1.2423	-0.1546799999999999	-0.19937
-1.2399	-0.7610899999999999	-0.9018
-1.2385	0.2622900000000001	-0.51371
-1.2384	0.1613000000000001	-0.51753
-1.238	0.06920800000000008	-0.4604
-1.2364	0.1973500000000001	-0.43832
-1.2321	-0.6431699999999999	-1.007
-1.2262	-0.1851199999999999	-0.27081
-1.2235	-0.7088999999999999	-0.92192
-1.2035	-0.2185199999999999	-0.25269
-1.1995	-0.6028999999999999	-0.83063
-1.1947	-0.1966099999999999	-0.28825
-1.1931	-0.1073999999999999	-0.15828
-1.1927	0.1155900000000001	-0.46986
-1.1925	-0.7932299999999999	-0.74719
-1.1921	-0.01506899999999993	-0.41458
-1.1906	-0.2394499999999999	-0.23677
-1.1905	-0.6987399999999999	-0.6505300000000001
-1.1881	-0.6900499999999999	-0.91474
-1.1859	-0.7415599999999999	-0.6533099999999999
-1.1841	-0.6620699999999999	-0.65887
-1.1813	-0.1507099999999999	-0.12423
-1.1588	0.04352000000000007	-0.31514
-1.1543	0.2177600000000001	-0.50337
-1.1528	-0.7253499999999999	-0.8257
-1.1522	0.2572	-0.5138
-1.1509	-0.6501899999999999	-0.56569
-1.1471	0.1968800000000001	-0.48425
-1.1459	-0.1616799999999999	-0.33653
-1.1455	-0.05996399999999993	-0.24067
-1.143	0.2694400000000001	-0.46396
-1.1419	-0.6142199999999999	-0.6122300000000001
-1.1413	0.1121000000000001	-0.44023
-1.1408	-0.5318899999999999	-1.0187
-1.1382	-0.31395	-0.17843
-1.1348	-0.2278199999999999	-0.08703
-1.1317	-0.7195099999999999	-0.80979
-1.1312	-0.7616399999999999	-0.7638
-1.129	-0.6657699999999999	-0.49262
-1.1188	-0.5914999999999999	-0.60872
-1.1179	-0.30158	-0.090438
-1.1164	0.2140700000000001	-0.46508
-1.1148	-0.2654299999999999	-0.26827
-1.1088	-0.3439999999999999	-0.16284
-1.1056	-0.05487499999999993	-0.23222
-1.105	-0.5498699999999999	-0.83397
-1.1049	-0.33161	-0.20067
-1.1047	-0.29109	-0.24731
-1.1045	-0.5382999999999999	-0.9879
-1.1038	-0.2461	-0.070671
-1.1016	-0.1440299999999999	-0.15396
-1.1011	0.1623000000000001	-0.42893
-1.1	0.20206	-0.34226
-1.0999	-0.16106	-0.34316
-1.0999	0.2528000000000001	-0.42073
-1.0995	-0.6789199999999999	-0.87101
-1.0995	-0.6400399999999999	-0.96339
-1.0992	0.1184400000000001	-0.41527
-1.0975	-0.7066999999999999	-0.79706
-1.0959	-0.6695699999999999	-0.89144
-1.0899	0.07027800000000006	-0.39926
-1.0721	0.2323800000000001	-0.38346
-1.0683	-0.5495599999999999	-0.88018
-1.0682	-0.5485099999999999	-0.9263
-1.0675	-0.7766499999999998	-0.64744
-1.0647	-0.6061999999999999	-0.42629
-1.0627	-0.7893299999999999	-0.51516
-1.0564	0.20894	-0.37838
-1.0556	-0.3778	-0.06322
-1.0549	-0.02560599999999993	-0.20428
-1.0459	-0.3311399999999999	-0.035558
-1.0431	-0.07565999999999994	-0.35666
-1.0387	-0.7404199999999999	-0.33548
-1.0245	-0.7470799999999999	-0.32082
-1.0228	-0.6306799999999999	-0.99408
-1.0188	0.1480600000000001	-0.25341
-1.0147	0.1286700000000001	-0.23201
-1.0143	0.1054	-0.21168
-1.0127	-0.6642199999999999	-0.88549
